datetime,AAPL,AXP,BA,GE,JNJ,JPM,KO,MCD,MSFT,VZ,WMT,XOM
2014-12-04,28.8725,91.83,131.32001,200.69231,107.56,61.38,43.5,95.66,48.84,48.78,84.76,94.37
2014-12-05,28.75,92.65,132.21001,200.07692,108.51,62.7,43.53,96.31,48.42,48.61,84.12,93.82
2014-12-08,28.1,93.56,130.28,197.61539,108.52,62.67,43.14,92.61,47.7,48.9,84.23,91.7
2014-12-09,28.53,93.36,129.66,196.76923,108.05,62.45,42.04,91.36,47.59,46.92,83.56,91.38
2014-12-10,27.9875,92.75,124.64,194.38461,106.24,60.68,41.6,90.0,46.9,46.18,82.98,88.67
2014-12-11,27.905,93.13,123.37,195.46153,106.72,61.14,41.53,90.97,47.17,46.36,83.83,89.2
2014-12-12,27.4325,91.0,120.77,191.46153,104.43,60.04,40.91,90.62,46.95,45.58,83.81,86.6
2014-12-15,27.0575,90.04,122.08,189.15384,103.96,59.16,40.57,88.46,46.67,45.42,83.94,86.9
2014-12-16,26.6875,88.24,124.25,188.38461,102.76,58.43,40.39,88.72,45.16,45.53,82.96,86.41
2014-12-17,27.3525,90.44,125.06,189.69231,104.07,59.77,41.55,91.65,45.74,46.44,84.23,89.02
2014-12-18,28.1625,93.17,125.67,193.38461,106.81,61.48,42.39,93.67,47.52,47.05,85.94,91.16
2014-12-19,27.945,92.9,126.23,197.07692,105.55,61.93,41.95,93.22,47.66,47.02,85.16,93.64
2014-12-22,28.235,93.62,128.22,197.76923,106.74,61.94,42.35,93.89,47.98,47.51,86.38,93.33
2014-12-23,28.135,93.82,130.03,199.07692,104.28,62.48,42.97,94.22,48.45,47.67,86.66,94.59
2014-12-24,28.0025,94.08,131.24001,198.69231,104.59,62.48,42.94,93.83,48.14,47.67,86.43,93.78
2014-12-26,28.4975,94.29,131.63,198.30769,105.06,62.55,42.96,94.78,47.88,47.86,86.91,93.21
2014-12-29,28.4775,94.27,132.28999,197.69231,105.33,62.96,42.86,95.04,47.45,47.55,86.64,93.07
2014-12-30,28.13,94.27,131.83,196.69231,105.36,63.15,42.76,94.25,47.02,47.33,86.79,93.02
2014-12-31,27.595,93.04,129.98,194.38461,104.57,62.58,42.22,93.7,46.45,46.78,85.88,92.45
2015-01-02,27.3325,93.02,129.95,192.76923,104.52,62.49,42.14,93.26,46.76,46.96,85.9,92.83
2015-01-05,26.5625,90.56,129.05,189.23077,103.79,60.55,42.14,92.23,46.33,46.57,85.65,90.29
2015-01-06,26.565,88.63,127.53,185.15384,103.28,58.98,42.46,92.4,45.65,47.04,86.31,89.81
2015-01-07,26.9375,90.3,129.50999,185.23077,105.56,59.07,42.99,94.01,46.23,46.19,88.6,90.72
2015-01-08,27.9725,91.58,131.8,187.46153,106.39,60.39,43.51,94.36,47.59,47.18,90.47,92.23
2015-01-09,28.0025,90.42,131.53999,184.84616,104.94,59.34,43.03,93.21,47.19,46.76,89.35,92.1
2015-01-12,27.3125,89.5,130.87,184.46153,104.58,58.83,42.64,93.01,46.6,47.08,90.02,90.33
2015-01-13,27.555,89.23,131.17,183.53847,104.76,58.84,42.63,92.83,46.36,47.18,89.31,90.0
2015-01-14,27.45,87.07,130.38,182.92308,104.0,56.81,42.56,91.54,45.96,46.97,86.61,89.74
2015-01-15,26.705,85.88,130.14,181.38461,102.49,54.99,42.38,91.38,45.48,47.1,87.38,88.96
2015-01-16,26.4975,86.04,130.78,181.46153,104.04,55.93,42.53,91.49,46.24,47.99,86.77,91.12
2015-01-20,27.18,87.26,131.22,183.46153,101.29,55.71,43.16,90.8,46.39,48.18,86.69,91.09
2015-01-21,27.3875,87.67,132.41,184.92308,101.9,55.89,43.36,90.34,45.92,48.25,86.64,91.87
2015-01-22,28.1,84.37,135.64,186.76923,103.76,57.59,43.78,90.89,47.13,47.8,88.3,92.87
2015-01-23,28.245,84.13,134.62,188.30769,102.2,56.68,43.31,89.56,47.18,47.15,88.51,90.89
2015-01-26,28.275,83.3,134.07001,189.15384,102.26,56.77,43.0,90.67,47.01,46.96,88.63,91.76
2015-01-27,27.285,82.4,132.48,187.53847,102.09,56.2,42.39,89.57,42.66,46.35,87.53,90.95
2015-01-28,28.8275,81.73,139.64,183.38461,101.48,54.75,41.92,88.78,41.19,46.05,86.82,87.95
2015-01-29,29.725,82.0,147.78,185.23077,102.38,55.67,42.1,93.27,42.01,46.11,87.72,87.58
2015-01-30,29.29,80.69,145.37,183.76923,100.14,54.38,41.17,92.44,40.4,45.71,84.98,87.42
2015-02-02,29.6575,82.13,146.25999,186.23077,100.83,55.47,41.59,92.51,41.28,46.98,85.71,89.58
2015-02-03,29.6625,83.73,147.34,188.23077,102.46,56.72,41.63,93.92,41.6,47.83,86.19,92.25
2015-02-04,29.89,83.61,147.22,185.84616,101.36,56.38,41.68,94.05,41.84,47.8,86.65,91.46
2015-02-05,29.985,84.73,148.60001,188.46153,102.46,56.77,41.79,94.34,42.45,47.86,87.28,92.36
2015-02-06,29.7325,85.01,148.0,188.61539,101.1,57.89,41.45,93.99,42.41,49.33,87.33,91.5
2015-02-09,29.93,84.98,147.58,189.53847,99.78,57.82,41.23,92.72,42.36,49.09,85.91,91.56
2015-02-10,30.505,85.84,148.03999,190.15384,100.35,58.46,42.4,94.02,42.6,49.51,87.29,91.01
2015-02-11,31.22,86.01,147.92,190.53847,100.38,58.37,42.37,94.21,42.38,49.81,86.34,90.6
2015-02-12,31.615,80.48,148.09,191.46153,98.44,59.57,42.17,95.09,43.09,49.52,85.89,92.37
2015-02-13,31.77,78.08,149.73,193.46153,99.62,59.67,41.99,95.65,43.87,49.31,85.81,93.37
2015-02-17,31.9575,79.08,149.92,193.61539,100.44,60.1,41.81,94.35,43.58,49.18,85.96,93.05
2015-02-18,32.18,79.78,151.17,194.23077,99.96,59.37,41.73,94.58,43.53,48.94,86.29,91.01
